ID,adj_word_cloud_dd,adj_word_cloud_ndtv,adj_word_cloud_tn
83,"{'united': 1, 'fugitive': 2, 'modi': 1, 'london': 2, 'uk': 1, 'national': 1, 'proceeding': 1, 'saturday': 1, 'west': 1, 'new': 1, 'nirav': 1}","{'uk': 9, 'nirav': 11, 'united': 1, 'modi': 1, 'legal': 1, 'central': 5, 'westminster': 1, 'magistrate': 1, 'british': 1, 'usd': 2, 'punjab': 1, 'national': 1, 'swanky': 1, 'west': 1, 'new': 1, 'london': 2, 'next': 1, 'joint': 1, 'similar': 1, 'vijay': 1, 'ed': 2, 'brady': 1, 'last': 3, 'flat': 1, 'half': 1, 'seaside': 1, 'kihim': 1, 'maharashtra': 1, 'explosive': 1, 'external': 1, 'modis': 1, 'necessary': 1, 'worth': 2, 'overseas': 1, 'u': 4, 'uae': 2, 'fugitive': 1, 'economic': 1, 'many': 1, 'judicial': 1, 'request': 1, 'south': 1, 'hong': 1, 'switzerland': 1, 'global': 1, 'neeshal': 1, 'nanavati': 1, 'live': 1, 'update': 2, 'parliamentary': 1, 'lok': 1}","{'nirav': 6, 'new': 1, 'british': 2, 'pnb': 1, 'upscale': 1, 'flat': 1, 'external': 1, 'uk': 6, 'fugitive': 1, 'punjab': 1, 'national': 1, 'luxurious': 1, 'west': 1, '“': 1, '’': 1, 'kumar': 1, 'weekly': 1, 'last': 2, 'britain': 1, 'extradite': 1, 'uncle': 1, 'overseas': 1, 'central': 1, '”': 1}"
84,"{'prime': 4, 'ceremony': 1, 'central': 1, 'ceremonial': 1, 'parade': 1, 'wreath': 1, 'memorial': 1, 'meritorious': 1, 'cisf': 1}","{'february': 6, 'january': 2, 'unprecedented': 2, 'new': 2, 'last': 2, 'national': 3, 'prime': 11, 'major': 1, 'medical': 1, 'many': 1, 'hindon': 1, 'civil': 1, 'delhi': 2, 'second': 1, 'visit': 1, 'itinerary': 1, 'website': 1, 'joint': 1, 'uttar': 5, 'late': 1, 'several': 1, 'minor': 1, 'chikjajurmayakonda': 1, 'karaipettaiwalajapet': 1, 'nadu': 1, 'municipality': 1, 'km': 1, 'pradesh': 2, 'pm': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'ghaziabad': 3, 'prime': 6, 'central': 1, 'cisf': 5, 'important': 4, 'hostile': 1, 'safe': 2, 'different': 2, 'protect': 2, 'difficult': 2, 'lakh': 1, 'neighbour': 1, 'pictwittercommsgbfup7qg': 1, 'vip': 1, 'hurdle': 1, 'citizen': 1, 'national': 2, 'last': 1, 'humanitarian': 1, 'pm': 1, 'paramilitary': 1, 'golden': 1, 'lakhstrong': 1, 'nuclear': 1, 'various': 1}"
85,"{'nirav': 3, 'huge': 1, 'explosive': 1, 'maharashtra': 1, 'violated': 1, 'coastal': 1, 'bombay': 1, 'high': 2, 'public': 1, 'illegal': 1, 'bungalow': 2, 'hightide': 1, 'tiny': 1, 'main': 1, 'punjab': 1, 'national': 1, 'enforcement': 1, 'valuable': 1}","{'nirav': 7, 'explosive': 4, 'square': 1, 'luxurious': 1, 'build': 1, 'thick': 2, 'concrete': 1, 'technical': 3, 'bungalow': 4, 'huge': 2, 'violated': 1, 'coastal': 1, 'strong': 1, 'bring': 1, 'heavy': 1, 'demolish': 1, 'dynamite': 1, 'raigad': 1, 'successful': 1, 'palatial': 1, 'fugitive': 1, 'cloud': 1, 'main': 2, 'punjab': 3, 'national': 3, 'groundplusone': 1, 'high': 3, 'expensive': 1, 'kihim': 1, 'illegal': 2, 'environmental': 1, 'bombay': 1, 'public': 1, 'nonprofit': 1, 'hightide': 1, 'tiny': 1, 'valuable': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'nirav': 4, 'ostrich': 4, 'new': 1, 'punjab': 1, 'national': 1, 'british': 1, 'london': 2, 'saturday': 1, 'donning': 1, 'black': 1, 'rs9': 1, 'lakh': 1, 'video': 1, 'social': 1, 'fugitive': 2, 'hilarious': 1, 'sorry': 1, 'niravmodi': 4, 'strange': 1, 'clear': 1, 'newshungree': 1, 'democratic': 1, 'chief': 1, 'jacket': 1, 'sure': 1, 'sunday': 1, 'funny': 1, 'wear': 1, 'hail': 1, 'unfair': 1, 'moral': 1, 'hard': 2, 'much': 1, 'skin': 1, 'cab': 1, 'luxurious': 1, 'west': 1, 'last': 2, 'britain': 1, 'extradite': 1, 'uncle': 1, 'overseas': 1, 'uk': 2, 'central': 1, '”': 1}"
86,"{'present': 1, 'nari': 2, 'new': 2, 'delhi': 1, 'friday': 1, 'nath': 2, 'tweet': 1, 'warm': 1, 'fellow': 3, 'glory': 1, 'sphere': 1, 'proud': 1, 'sharma': 1, 'right': 1, 'dd': 1, 'neelum': 1, 'felicitated': 1, 'guideline': 1, 'sensitive': 1}","{'current': 1, 'bcci': 1, 'coa': 1, 'coin': 1, 'third': 2, 'complex': 1, 'friday': 1, 'finch': 1, 'referee': 1, 'diana': 2, 'wish': 2, 'girl': 1, 'recent': 1, 'win': 1, 'senior': 1, 'fitting': 1, 'lead': 2, 'strong': 1, 'promote': 1, 'rid': 1, 'sexual': 1, 'opening': 1, 'hyderabad': 1, 'second': 1, 'nagpur': 1, 'fourth': 1, 'new': 1}","{'new': 1, 'delhi': 1, 'vadra': 2, 'gandhi': 2, 'robert': 1, 'strong': 2, 'wonderful': 1, 'happy': 2, 'maureen': 1, 'courageous': 1, 'celebrate': 1, 'ed': 2, 'enforcement': 1, 'overseas': 1, 'london': 1, 'general': 1, 'jaipur': 1}"
87,"{'prime': 9, 'hymn': 1, 'chant': 1, 'vedic': 1, 'ritual': 1, 'symbolic': 1, 'kashi': 1, 'vicissitude': 1, 'praised': 1, 'queen': 2, 'vishwanath': 5, 'complete': 1, 'notable': 1, 'possible': 1, 'similar': 1, 'new': 1, 'global': 1}","{'unveil': 3, 'megawatt': 2, 'prime': 3, 'ghaziabad': 3, 'uttar': 1, 'thursday': 1, 'parliamentary': 2, 'temple': 1, 'national': 2, 'lay': 1, 'garden': 1, 'sthal': 2, 'new': 1, 'civil': 1, 'western': 2, 'ncr': 1, 'domestic': 1, 'meerut': 1, 'regional': 1, 'rapid': 2, 'first': 1, 'many': 1, 'various': 1, 'public': 3, 'tight': 1, 'friday': 1, 'black': 2, 'upendra': 2, 'dig': 1, 'superintendent': 1, 'provincial': 1, 'constabulary': 1, 'live': 1, 'update': 2, 'u': 2, 'lok': 1}","{'parliamentary': 2, 'friday': 3, 'narendramodi': 1, 'new': 3, 'narendra': 4, 'sabha': 4, 'senior': 1, 'pm': 2, 'modi': 1, 'bjptoday': 1, 'uttar': 1, 'prime': 2, 'lakh': 1, 'naidu': 1, 'lok': 1, 'certain': 1, 'bjp': 1, 'general': 1, 'tieup': 1, 'logistical': 1, 'polling': 1, 'early': 2, 'next': 1}"
88,"{'prime': 7, 'national': 1, '–': 1, 'friday': 1, 'electric': 1, 'solar': 1, 'deendayal': 2, 'nrlm': 1, 'lakh': 1, 'keen': 1, 'major': 1, 'pm': 2, 'new': 1, 'variuos': 1, 'govt': 1, 'stringent': 1, 'grant': 1, 'permanent': 1, 'certain': 1}","{'narendra': 3, 'new': 6, 'friendly': 2, 'impaired': 2, 'various': 2, 'modi': 1, 'sensitive': 1, 'useful': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'maharashtra': 1, 'chief': 4, 'prime': 7, 'reply': 1, 'strong': 2, 'prefect': 1, 'diplomacy': 1, 'february': 2, 'surgical': 1, 'weak': 1, 'enemy': 1, 'entire': 2, 'third': 1, 'kisan': 1, 'cooperative': 1, 'sushant': 1, 'bhoomi': 1, 'memorial': 1, 'sugar': 1, 'lakh': 1, 'bjp': 1}"
89,"{'supreme': 2, 'shankar': 2, 'complete': 1, 'chief': 2, 'faizabad': 1, 'uttar': 1, 'pradesh': 1, 'friday': 1, 'bobde': 2, 'utmost': 1, 'electronic': 1}","{'supreme': 3, 'petitioner': 1, 'uttar': 2, 'pradesh': 2, 'chief': 1, 'gogoi': 1, 'legal': 2, 'confidential': 1, 'senior': 1, 'disapproval': 1, 'concerned': 2, 'possible': 1, 'judicial': 1, 'last': 2, '16th': 1, 'mughal': 1, 'ruin': 1, 'hindu': 1, 'mosque': 1, 'wednesday': 1, 'ram': 1, 'sri': 1, 'unturned': 1, 'spirit': 1, '—': 1, 'fourteen': 1, 'high': 1, 'civil': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'new': 1, 'delhi': 1, 'supreme': 2, 'ram': 1, 'ibrahim': 1, 'spiritual': 2, 'curcial': 1, 'mediation': 1, 'legal': 2, 'much': 2, 'chairperson': 1, 'permanent': 1, 'late': 1, 'fmi': 4, 'high': 2, 'chief': 1, 'key': 1, 'bcci': 1, 'vital': 2, 'structural': 1, 'cji': 2, 'exceptional': 1, 'obsecure': 1, 'comman': 1, 'played': 1, 'landmark': 2, 'local': 1, 'vedic': 1, 'scientific': 1}"
90,"{'prime': 15, 'varanasi': 1, 'ghaziabad': 1, 'uttar': 2, 'friday': 1, 'various': 1, 'temple': 1, 'kashi': 1, 'parliamentary': 1, 'puja': 1, 'complete': 1, 'vishwanath': 1, 'blessing': 1, 'complex': 1, 'true': 1, 'direct': 1, 'new': 1, 'global': 1, 'key': 1, 'urban': 1, 'unveil': 1, 'metro': 1, 'pm': 1, 'civil': 1, 'flagoff': 1, 'sthal': 1, 'gardennew': 1, 'red': 1}","{'unveil': 3, 'megawatt': 2, 'prime': 3, 'ghaziabad': 3, 'uttar': 1, 'thursday': 1, 'parliamentary': 2, 'temple': 1, 'national': 2, 'lay': 1, 'garden': 1, 'sthal': 2, 'new': 1, 'civil': 1, 'western': 2, 'ncr': 1, 'domestic': 1, 'meerut': 1, 'regional': 1, 'rapid': 2, 'first': 1, 'many': 1, 'various': 1, 'public': 3, 'tight': 1, 'friday': 1, 'black': 2, 'upendra': 2, 'dig': 1, 'superintendent': 1, 'provincial': 1, 'constabulary': 1, 'live': 1, 'update': 2, 'u': 2, 'lok': 1}","{'parliamentary': 2, 'friday': 3, 'narendramodi': 1, 'new': 3, 'narendra': 4, 'sabha': 4, 'senior': 1, 'pm': 2, 'modi': 1, 'bjptoday': 1, 'uttar': 1, 'prime': 2, 'lakh': 1, 'naidu': 1, 'lok': 1, 'certain': 1, 'bjp': 1, 'general': 1, 'tieup': 1, 'logistical': 1, 'polling': 1, 'early': 2, 'next': 1}"
91,"{'prime': 4, 'nagpur': 2, 'new': 1, 'khapri': 1, 'digital': 1, 'unveiling': 1, 'second': 1, 'common': 1, 'modern': 1, 'operational': 1, 'chief': 1, '10th': 1, 'citizen': 1, 'metro': 1}","{'prime': 1, 'maharashtra': 2, 'brijesh': 2, 'ride': 1, 'metro': 3, 'first': 1, 'free': 1, 'june': 1, 'special': 1, 'nari': 1, 'solar': 1, 'nagpur': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'blue': 7, 'representational': 1, 'noida': 9, 'electronic': 5, 'open': 1, 'public': 1, 'wednesday': 1, 'prime': 2, 'likely': 1, 'tuesday': 1, 'rail': 1, 'mandatory': 1, 'monday': 1, 'connect': 2, 'national': 1, 'red': 2, 'start': 1, 'nod': 1, 'rapid': 1, 'first': 1, 'metro': 2, 'current': 1, 'operational': 2, 'extend': 1, 'extended': 1, 'close': 1, 'sector51': 2, 'lastmile': 1, 'carriageway': 1, 'sector52': 1}"
92,"{'big': 1, 'cadre': 1, 'central': 2, 'educational': 3, 'direct': 1, 'constitutional': 1, 'stipulated': 1, 'backward': 1, 'eligible': 1, 'talented': 1, 'regional': 1, 'major': 1, 'crore': 1, 'revival': 1, 'underserved': 1, 'civil': 1}","{'last': 3, 'human': 2, 'educational': 1, 'various': 2, 'calculate': 1, 'tribe': 1, 'high': 6, 'special': 1, 'leave': 1, 'lok': 2, 'february': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1}","{'new': 1, 'nath': 1, 'central': 4, 'educational': 2, 'subject': 2, 'grant': 1, 'ugc': 2, 'start': 1, 'reported': 1, 'last': 1, 'tribe': 1, 'backward': 1, 'nationwide': 1, 'samvidhan': 1, 'mandi': 1}"
93,"{'prime': 11, 'friendly': 2, 'new': 9, 'delhi': 1, 'impaired': 5, 'modi': 1, 'last': 2, 'programme': 1, 'coin': 1, 'nda': 3, 'empowerment': 1, 'various': 1, 'daily': 1, 'routine': 1, 'national': 1}","{'narendra': 3, 'new': 6, 'friendly': 2, 'impaired': 2, 'various': 2, 'modi': 1, 'sensitive': 1, 'useful': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'new': 6, 'friendly': 2, 'impaired': 3, 'narendra': 2, 'pm': 1, 'various': 2, 'sensitive': 1, 'easy': 1}"
94,"{'f16': 4, 'visual': 2, 'u': 5, 'potential': 2, 'recent': 1, 'prove': 1, 'military': 1, 'jamaatuddawa': 1, 'falaheinsaniat': 1, 'rauf': 1, 'multiple': 2, 'terrorist': 2, 'pakistan': 1, 'iaf': 1, 'global': 1, 'pulwama': 2, 'central': 1, 'february': 1}","{'pakistan': 4, 'f16': 3, 'visual': 2, 'unsuccessful': 1, 'military': 3, 'tuesday': 1, 'confident': 1, 'u': 7, 'thorough': 1, 'usmade': 1, 'f16s': 1, 'third': 1, 'operate': 1, 'february': 2, 'displayed': 1, 'prove': 1, 'capable': 1, 'potential': 1, 'jaishemohammed': 1, 'next': 1, 'launch': 1, 'live': 1, 'update': 2, 'parliamentary': 1, 'lok': 1}","{'f16': 2, 'u': 5, '”': 2, 'pakistan': 3, 'military': 3, 'white': 1, 'content': 1, 'bilateral': 1, 'leave': 1, 'united': 2, 'tension': 1, 'new': 2, 'february': 1, '“': 1, 'urge': 1, 'deescalate': 1, 'direct': 1, 'continuous': 1, 'terrorist': 2, 'sanctuary': 1, 'last': 1, 'external': 1, 'national': 1, 'essential': 1}"
95,"{'supreme': 2, 'chief': 2, 'various': 1, 'hindu': 1, 'fourteen': 1, 'high': 1, 'civil': 1}","{'supreme': 3, 'sensitive': 2, 'mediationon': 1, 'february': 1, 'chief': 1, 'old': 1, 'early': 1, 'eager': 1, 'national': 1, 'call': 1, 'judicial': 1}","{'supreme': 6, 'new': 3, 'delhi': 2, 'ram': 4, 'bharatiya': 1, 'concerned': 1, 'dispute': 1, 'chief': 1, 'jagdish': 1, 'muslim': 1, 'mediationany': 1, 'frame': 1, 'significant': 1, 'shift': 1, 'undo': 1, 'current': 1, '“': 1, 'present': 2, 'outcome': 1, 'motive': 1, 'sterile': 1, 'subramanian': 2, 'friday': 1, 'fundamental': 1, 'right': 1, 'monitored': 1, 'permanent': 1, 'digital': 1, 'pas': 1}"
96,"{'prime': 5, 'personal': 2, 'mela': 1, 'south': 1, 'korea': 1, 'entire': 1, 'namami': 1, 'holy': 1, 'tenure': 1, 'till': 1, 'surat': 1, 'namame': 1, 'lakh': 1, 'gujarat': 1, 'chief': 2, 'kanya': 1}","{'chief': 3, 'mela': 2, 'religious': 1, 'pilgrim': 1, 'successful': 2, 'pradesh': 2, 'kumbh': 2, 'medal': 1, 'january': 1, 'holy': 2, 'new': 1, 'many': 1, 'first': 5, '“': 2, 'sweeping': 1, 'honour': 1, 'representative': 1, 'non': 1, 'prime': 4, 'yogi': 1, 'cultural': 1, 'uttar': 1, 'ndtv': 1, 'support': 1, 'open': 1, 'free': 1, 'october': 1, 'swachh': 1, 'plastic': 1, 'manual': 1, 'menstrual': 1, 'marine': 1, 'clean': 1, '’': 1, 'major': 1}","{'dip': 2, 'uttar': 1, 'pradesh': 1, 'chief': 1, 'prime': 7, 'holy': 2, 'due': 2, 'yogi': 2, 'mauritius': 1, 'kumbh': 5, 'nonresident': 1, 'first': 2, 'human': 1, 'festival': 1}"
97,"{'bag': 1, 'nath': 2, 'new': 2, 'cleanliness': 2, 'swachh': 1, 'lakh': 1, 'category': 1, 'ganga': 1, 'second': 1, 'maharashtra': 1, 'third': 1, 'pick': 2, 'paperless': 1, 'massive': 1, 'pride': 1}","{'new': 3, 'delhi': 2, 'nath': 4, 'third': 2, 'chhattisgarh': 1, 'survekshan': 4, '“': 1, 'first': 1, 'thank': 1, '’': 2, 'useful': 1, 'urban': 1, 'right': 2, 'kumbh': 1, 'ram': 1, 'temporary': 1, 'lakh': 1, 'confident': 2, 'big': 1, 'swachh': 3, 'many': 2, 'great': 1, 'public': 1, 'swachhata': 1, 'clean': 3, 'cleanliness': 1, 'support': 1, 'open': 1, 'free': 1, 'october': 1, 'prime': 2, 'plastic': 1, 'manual': 1, 'menstrual': 1, 'marine': 1, 'major': 1}","{'sad': 16, 'chief': 4, 'dal': 2, 'badal': 1, 'lok': 2, 'vajpayees': 1, 'sadbjp': 2, 'bring': 1, 'old': 1, 'vital': 1, 'mohali': 1, 'mark': 1, 'deputy': 2, 'parliamentary': 3, 'previous': 2, 'sabha': 2, 'bjp': 1, 'jalalabad': 1, 'unable': 1, 'third': 1, 'possible': 1, 'various': 1, 'estranged': 1, 'upcoming': 1, 'major': 1, 'personal': 1}"
98,"{'twoday': 1, 'gujarat': 1, 'prime': 7, 'dhar': 2, 'tuesday': 1, 'lok': 1, 'sabha': 1, 'february': 2, 'congress': 1, 'slow': 1, 'bjp': 1, 'pulwama': 2, 'true': 1, 'entire': 1, 'global': 1, 'senior': 1, 'scheme': 1}","{'grand': 1, 'oppositionre': 1, 'modi': 1, 'protect': 1, 'strike': 1, 'skeptical': 1, 'sibal': 1, 'shiv': 1, 'citizen': 1}","{'west': 2, 'new': 2, 'narendra': 1, 'modi': 2, '“': 3, 'win': 2, 'jawan': 2, 'give': 1, 'prime': 1, 'bjp': 2, 'private': 2, 'pakistan': 2, 'last': 1, 'exact': 1, 'balakot': 1, 'jaishemohammad': 1, 'know': 2, 'many': 1, 'february': 2, 'suicide': 1, 'explosiveladen': 1, 'crpf': 2, 'bombed': 1, 'jaish': 1, 'several': 1}"
99,"{'encounter': 2, 'terrorist': 4, 'tuesday': 1, 'tral': 3, 'monday': 1, 'brief': 1}","{'pulwamas': 2, 'tral': 3, 'jammu': 1, 'kashmir': 1, 'terrorist': 4, 'mobile': 2, 'february': 2, 'pakistanbased': 1, 'claimed': 1, 'jaishs': 1, 'encounter': 1, 'key': 1, 'dead': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'tral': 4, 'channel': 1, 'terrorist': 3, 'explosive': 1, 'large': 1, 'brief': 1, 'tuesday': 1, 'ceasefire': 1, 'heavy': 1, 'loc': 1, 'light': 1, 'iaf': 1}"
100,"{'prime': 17, 'old': 4, 'unorganized': 4, 'monthly': 4, 'voluntary': 2, 'specific': 3, 'central': 4, 'impossible': 1, 'possible': 1, 'mega': 7, 'mantri': 1, 'vastral': 1, 'unorganised': 1, 'social': 7, 'eligible': 1, 'previous': 1, 'poor': 3, 'many': 1, 'scheme': 2, 'ten': 1, 'next': 1, 'equal': 1, 'bharat': 1, 'pradhan': 2, 'yojana': 1, 'comprehensive': 1, 'namumkin': 1, 'mumkin': 1, 'close': 1, 'lakh': 1, 'pmsym': 1, 'various': 1, 'external': 2, 'swaraj': 1, 'shankar': 2, 'prasad': 1, 'digital': 2, 'dbt': 1, 'chose': 1, 'receive': 1, 'praised': 1, 'uttar': 1, 'dham': 1, 'see': 1, 'common': 1, 'leuva': 1, 'large': 1, 'rich': 1, 'lead': 1}","{'pmsym': 2, 'minimum': 2, 'monthly': 2, 'prime': 1, 'unorganized': 1, 'labour': 2, 'effective': 1, 'february': 1, 'central': 1, 'open': 1, 'unorganised': 1}","{'uttar': 4, 'pradesh': 5, 'chief': 7, 'laid': 2, 'prime': 2, 'corruptionfree': 1, 'terrorist': 2, 'understand': 1, 'tandav': 1, 'surgical': 2, 'lot': 1, 'shiv': 1, 'previous': 2, 'several': 1, 'poor': 1, 'complete': 1, 'possible': 1, 'big': 1, 'respect': 1, 'modi': 1, 'sixth': 3, 'describing': 1, 'nepal': 1}"
101,"{'prime': 9, 'umiyadham': 1, 'complex': 1, 'enthusiastic': 1, 'valuable': 1, 'evil': 1, 'saint': 1, 'past': 1, 'small': 1, 'large': 1, 'important': 1, 'narendra': 1, 'female': 1, 'foeticide': 1}","{'twoday': 3, 'narendra': 3, 'modi': 2, 'first': 1, 'metro': 1, 'programme': 1, 'second': 1, 'umiya': 2, 'dham': 1, 'maa': 1, 'skill': 1, 'start': 1, 'saurashtra': 1, 'singh': 2, 'launch': 1, 'sauni': 1, 'und1': 1, 'nyari': 1, 'modis': 1}","{'prime': 3, 'kochi': 2, 'mixed': 1, 'neighbouring': 2, 'virtue': 1, 'resident': 2, 'bhopal': 1, 'sick': 1, 'jamnagar': 1, 'free': 1, 'karachi': 1, 'preoccupied': 1, 'necessary': 1, 'singh': 1}"
102,"{'twoday': 1, 'general': 1, 'first': 1, 'leg': 1, 'hold': 2, 'political': 2, 'national': 1, 'regional': 1, 'deputy': 1, 'leh': 1, 'senior': 1, 'superintendent': 1, 'nodal': 1, 'related': 1, 'lok': 1, 'sabha': 1, 'similar': 1}","{'sunil': 1, 'twoday': 1, 'jammu': 1, 'poll': 1, 'chief': 2, 'lok': 3, 'due': 1, 'political': 1, 'supreme': 1, 'outer': 1, 'fresh': 1, 'deadline': 1, 'presidential': 1, 'first': 1, 'sixmonth': 1, 'pal': 2, 'november': 1, 'kashmir': 1, 'democratic': 2, 'claim': 1, 'rival': 1, 'national': 1, 'nc': 1, 'mufti': 1, 'staked': 1, 'lone': 1, 'prior': 1, 'willing': 1, 'sabha': 1, 'february': 1, 'crpf': 1, 'dead': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1}","{'chief': 4, 'disappointment': 2, 'political': 13, 'electronic': 2, 'length': 1, 'favour': 1, 'usage': 1, 'evms': 2, 'strange': 2, 'lok': 1, 'sabha': 1, 'heavy': 2, 'many': 1, 'different': 1, 'good': 2, 'entire': 1, '”': 2, '“': 3, 'healthy': 1, 'sunil': 1, 'l': 1, 'first': 1, 'vvpat': 1, 'need': 1, 'recent': 1, 'municipal': 1, 'wish': 1, 'elected': 1, 'elaborating': 1, 'due': 1, 'simultaneous': 1, 'twoday': 1, 'tuesday': 1, 'general': 1}"
103,"{'prime': 13, 'various': 1, 'twoday': 1, 'singh': 2, 'modi': 1, 'pg': 1, 'saurashra': 1, 'narmada': 1, 'und1': 1, 'nyari': 1, 'und3': 1, 'key': 1, 'municipal': 1, 'flat': 1, 'jamnagar': 1}","{'first': 2, 'twoday': 2, 'metro': 1, 'pm': 2, 'umiya': 2, 'dham': 2, 'complex': 2, 'modi': 2, 'saurashtra': 1, 'singh': 1, 'launch': 1, 'sauni': 1, 'und1': 1, 'nyari': 1, 'und3': 1, 'broad': 1, 'grand': 1, 'programme': 1, 'second': 1, 'dedicate': 1, 'various': 1, 'dental': 1, 'prime': 2, 'vastral': 1, 'voluntary': 1, 'monthly': 1, 'february': 1, 'minimum': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'narendra': 2, 'stronghold': 1, 'developmental': 1, 'congress': 1, 'national': 2, 'sabha': 1, 'joint': 4, 'russian': 1, 'public': 1, 'first': 2, 'pm': 1, 'venue': 1, 'speak': 1, 'iconic': 1, '”': 1, '’': 1, '“': 1, 'generate': 1, 'nearby': 1, 'tremendous': 1, 'modi': 1, 'worth': 2, 'bus': 1, 'lok': 1, 'dais': 1, 'chief': 1, 'nitish': 1}"
104,"{'limited': 1, 'joint': 3, 'russian': 3, 'korwa': 1, 'national': 1, 'generate': 1, 'nearby': 1, 'tremendous': 1, 'prime': 2, 'previous': 1, 'direct': 1, 'uttar': 1}","{'first': 2, 'twoday': 2, 'metro': 1, 'pm': 2, 'umiya': 2, 'dham': 2, 'complex': 2, 'modi': 2, 'saurashtra': 1, 'singh': 1, 'launch': 1, 'sauni': 1, 'und1': 1, 'nyari': 1, 'und3': 1, 'broad': 1, 'grand': 1, 'programme': 1, 'second': 1, 'dedicate': 1, 'various': 1, 'dental': 1, 'prime': 2, 'vastral': 1, 'voluntary': 1, 'monthly': 1, 'february': 1, 'minimum': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'narendra': 2, 'stronghold': 1, 'developmental': 1, 'congress': 1, 'national': 2, 'sabha': 1, 'joint': 4, 'russian': 1, 'public': 1, 'first': 2, 'pm': 1, 'venue': 1, 'speak': 1, 'iconic': 1, '”': 1, '’': 1, '“': 1, 'generate': 1, 'nearby': 1, 'tremendous': 1, 'modi': 1, 'worth': 2, 'bus': 1, 'lok': 1, 'dais': 1, 'chief': 1, 'nitish': 1}"
105,"{'prime': 9, 'mega': 3, 'nda': 4, 'jdu': 1, 'chief': 3, 'nitish': 1, 'sankalp': 1, 'sunday': 1, 'spread': 1, 'central': 1, 'emotional': 1, 'pakistan': 1, 'martyr': 1, 'whole': 1, 'constable': 2, 'handwara': 1, 'narendra': 1, 'modi': 1, 'chant': 1, 'jai': 1, 'fist': 1, 'prefixed': 1, 'valiant': 1, 'triumphant': 1, 'local': 1, 'legendary': 1, 'modern': 1, 'buddha': 1, 'tribute': 1, 'political': 2, 'sinha': 1, 'narayan': 4, 'nayak': 3, 'obc': 3, 'lok': 1, 'special': 1, 'native': 2, 'manual': 1, 'public': 1, 'pathak': 1, 'drizzle': 1, 'speech': 1, 'sought': 1, 'come': 1, 'hindu': 1, 'elaborate': 1, 'ministerial': 1, 'maiden': 1}","{'grand': 1, 'oppositionre': 1, 'modi': 1, 'protect': 1, 'strike': 1, 'skeptical': 1, 'sibal': 1, 'shiv': 1, 'citizen': 1}","{'dyslexia': 1, 'new': 1, 'pm': 4, 'narendra': 3, 'modi': 1, 'twitter': 1, 'smart': 1, 'saturday': 1, 'slow': 1, 'high': 1, 'zameen': 1, 'child': 1, 'happy': 1, 'social': 1, 'shameful': 1, 'u': 1, 'relative': 1, 'crassness': 1, 'mr': 3, 'sanskar': 1, 'sitaram': 1, 'political': 2, 'name': 2, 'dyslexic': 2, 'stoop': 2, 'prime': 2, 'wrong': 2, 'many': 2, 'preeti': 1, 'menon': 1, 'national': 1}"
106,"{'terrorist': 1, 'encounter': 1, 'considerable': 1, 'due': 1, 'handwara': 1, 'civilian': 1}","{'third': 3, 'highlight': 1, 'terrorist': 3, 'destroyed': 2, 'general': 2, 'kupwara': 1, 'central': 1, 'friday': 3, 'crpf': 1, 'commandant': 1, 'dead': 1, 'debris': 1, 'many': 1, 'residential': 2, 'last': 1, 'local': 1, 'several': 3, 'large': 2, 'gun': 1, 'encounter': 1, 'cooperate': 1, 'cleared': 1, 'explosive': 1, 'jammu': 1, 'chief': 1, 'lt': 1, 'goc': 1, 'white': 1, 'corp': 1, 'current': 1, 'operational': 1, 'live': 1, 'update': 2, 'u': 2, 'parliamentary': 1, 'lok': 1}","{'representational': 1, 'new': 1, 'third': 2, 'dead': 2, 'troop': 1, 'central': 1, 'civilian': 3, 'sunday': 1, 'local': 1, 'gunbattle': 1, 'last': 1, 'full': 1, 'constable': 1, 'special': 1, 'commando': 1, 'holed': 1, 'fire': 1, 'entered': 1, 'encounter': 1, 'lull': 1, 'friday': 1, 'north': 1, 'kashmir': 1, 'several': 1, 'retaliatory': 1, 'waseem': 2, 'hospital': 1}"
