dd_synsets,ndtv_synsets,scores
"['heat', 'parts', 'degree', 'continue', 'alert', 'heat', 'heat', 'degree', 'heat', 'maximal', 'heat', 'conditions', 'maximal', 'office', 'heat', 'heat', 'notch', 'season', 'parts', 'degree', 'heat', 'capital', 'parts', 'season', 'season', 'state', 'heat', 'parts', 'season', 'heat', 'heat', 'heat', 'parts', 'average', 'maximal', 'heat', 'parts', 'sear', 'national', 'heat', 'alert', 'wave', 'wave']","['heat', 'parts', 'degree', 'beckon', 'reprieve', 'average', 'little', 'temperature', 'likely', 'sizzle', 'west', 'conditions', 'weather', 'pocket', 'northwest', 'excessive', 'notch', 'season', 'end', 'temperature', 'cardinal', 'capital', 'gujarat', 'cent', 'thursday', 'india', 'meanwhile', 'topographic_point', 'wednesday', 'markedly', 'easterly', 'appreciably', 'ridge', 'form', 'hover', 'mild', 'see', 'sear', 'national', 'warm', 'humidity', 'wave', 'clasp']","[1.0, 1.0, 1.0, 0.17, 0.14, 0.29, 0.8, 0.25, 0.16, 0.17, 0.65, 1.0, 0.14, 0.1, 0.52, 0.55, 1.0, 1.0, 0.12, 0.25, 0.29, 1.0, 0.25, 0.11, 0.17, 0.2, 0.01, 0.14, 0.17, 0.97, 0.24, 0.64, 0.11, 0.14, 0.25, 0.26, 0.12, 1.0, 1.0, 0.41, 0.17, 1.0, 0.11]"
"['virus', 'bat', 'situation', 'case', 'fruit', 'spread', 'spread', 'virus', 'head', 'animal', 'case', 'virus', 'emergence', 'animal', 'creation', 'need', 'virus', 'convene', 'spread', 'case', 'state', 'nurse', 'nurse', 'rise', 'spread', 'animal', 'virus', 'need', 'situation', 'possibility', 'need', 'need', 'world', 'virus', 'state', 'virus', 'creation', 'sample', 'world', 'situation', 'virus', 'enhance', 'world', 'convene', 'spread', 'world', 'contact', 'spread', 'fever', 'need', 'hazard', 'fruit', 'import', 'sample', 'import', 'possibility', 'virus', 'situation', 'people', 'fear', 'burn', 'state']","['virus', 'bat', 'health', 'outbreak', 'fruit', 'spread', 'infect', 'rare', 'brain', 'patient', 'case', 'official', 'cause', 'patient', 'treatment', 'infection', 'yet', 'reach', 'suspect', 'damage', 'state', 'woman', 'man', 'scramble', 'place', 'foreigner', 'epidemic', 'ebola_hemorrhagic_fever', 'sleepiness', 'disorientation', 'craze', 'coma', 'colony', 'abundant', 'district', 'supportive', 'nursing', 'concern', 'sent', 'control', 'least', 'swell', 'crew', 'rede', 'trace', 'family', 'travel', 'screen', 'fever', 'disease', 'breathing', 'universe', 'telephone', 'sample', 'suite', 'like', 'intensive', 'caution', 'people', 'fear', 'cremate', 'state']","[1.0, 1.0, 0.12, 0.33, 1.0, 1.0, 0.25, 0.38, 0.17, 0.2, 1.0, 0.25, 0.25, 0.2, 0.2, 0.17, 0.31, 0.2, 0.14, 0.25, 1.0, 0.2, 0.2, 0.33, 0.2, 0.2, 0.63, 0.11, 0.25, 0.12, 0.12, 0.17, 0.2, 0.38, 0.33, 0.62, 0.2, 0.17, 0.11, 0.17, 0.33, 0.25, 0.17, 0.12, 0.25, 0.17, 0.17, 0.2, 1.0, 0.14, 0.12, 0.17, 0.14, 1.0, 0.14, 0.11, 0.92, 0.17, 1.0, 1.0, 0.5, 1.0]"
"['putin', 'informal', 'russian', 'subject', 'negotiation', 'russian', 'autopsy', 'russian', 'cooperation', 'accomplishment', 'russian', 'leadership', 'putin', 'people', 'acme', 'defense_mechanism', 'keep', 'sirius', 'president', 'acme', 'putin', 'partnership', 'strategic', 'child', 'leadership', 'acme', 'cooperation', 'putin', 'visit', 'state', 'putin', 'global', 'travel', 'soviet_union', 'russian', 'putin', 'issue', 'privilege', 'russian', 'soviet_union', 'putin', 'putin', 'russian', 'russian', 'russian', 'russian', 'travel', 'privilege', 'incubator', 'autopsy', 'cooperation', 'subject', 'russian', 'park', 'russian', 'subject', 'people', 'putin', 'productive', 'putin', 'putin', 'india', 'region', 'gesture', 'travel', 'putin', 'visit', 'symbolize', 'take', 'airport']","['putin', 'informal', 'agree', 'sanction', 'negotiation', 'russian', 'autopsy', 'make', 'terrorism', 'contact', 'tie', 'ministry', 'educational', 'mister', 'stability', 'defense_mechanism', 'keep', 'universe', 'president', 'importance', 'chinese', 'partnership', 'strategic', 'student', 'leadership', 'acme', 'cooperation', 'important', 'visit', 'state', 'close', 'global', 'come', 'city', 'enforce', 'foreign', 'issue', 'back', 'add', 'wuhan', 'exceeding', 'equitable', 'battle', 'welcome', 'restore', 'lend', 'come', 'privilege', 'microphone', 'work', 'factor', 'statement', 'add', 'centre', 'invite', 'cordial_reception', 'context', 'strong', 'productive', 'objective', 'alive', 'afghanistan', 'high', 'gesture', 'round', 'daylong', 'visit', 'describe', 'talk', 'backdrop']","[1.0, 1.0, 0.33, 0.25, 1.0, 1.0, 1.0, 0.33, 0.14, 0.25, 0.17, 0.17, 0.93, 0.1, 0.11, 1.0, 1.0, 0.17, 1.0, 0.12, 0.06, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 0.63, 1.0, 1.0, 0.23, 1.0, 0.5, 0.2, 0.2, 0.36, 1.0, 0.2, 0.17, 0.17, 0.48, 0.43, 0.25, 0.2, 0.17, 0.25, 0.5, 1.0, 0.11, 0.25, 0.12, 0.33, 0.17, 0.2, 0.2, 0.17, 0.12, 0.12, 1.0, 0.59, 0.05, 0.33, 0.2, 1.0, 0.5, 0.79, 1.0, 0.33, 0.2, 0.11]"
"['putin', 'informal', 'friendship', 'putin', 'president', 'putin', 'educational', 'grateful', 'russian', 'cooperation', 'putin', 'student', 'educational', 'putin', 'soviet_union', 'relationship', 'friendship', 'keep', 'leadership', 'putin', 'sow', 'bilateral', 'educational', 'educational', 'new', 'india', 'degree', 'state']","['putin', 'informal', 'acme', 'putin', 'president', 'regularly', 'invite', 'grateful', 'russian', 'fast', 'true', 'friend', 'stay', 'happy', 'soviet_union', 'relationship', 'opportunity', 'keep', 'meeting', 'always', 'level', 'bilateral', 'add', 'take', 'new', 'india', 'today', 'state']","[1.0, 1.0, 0.2, 1.0, 1.0, 0.89, 0.2, 1.0, 1.0, 0.12, 0.14, 0.25, 0.25, 0.96, 1.0, 1.0, 0.17, 1.0, 0.2, 0.02, 0.2, 1.0, 0.17, 0.25, 1.0, 1.0, 0.17, 1.0]"
"['magenta', 'line', 'corridor', 'delhi', 'traffic', 'west', 'stations', 'section', 'domestic', 'station', 'stations', 'terminal', 'traffic', 'terminal', 'train', 'stations', 'magenta', 'traffic', 'shankar', 'week', 'magenta', 'get', 'open', 'stations', 'form', 'form', 'traffic', 'corridor', 'stations', 'stations', 'magenta', 'magenta', 'week', 'stations', 'open', 'garden', 'magenta', 'stations', 'get', 'magenta', 'stations', 'traffic', 'garden', 'passenger', 'passenger', 'magenta']","['magenta', 'line', 'corridor', 'delhi', 'metro', 'west', 'stations', 'section', 'domestic', 'bazaar', 'south', 'terminal', 'metro', 'terminal', 'commuter', 'directly', 'connect', 'connectivity', 'shankar', 'phase', 'reach', 'travel', 'open', 'entire', 'time', 'commission', 'underground', 'corridor', 'yellow', 'long', 'commission', 'ring', 'phase', 'besides', 'open', 'garden', 'cover', 'close', 'completion', 'flag', 'elevated', 'blue', 'park', 'passenger', 'resident', 'expand']","[1.0, 1.0, 1.0, 1.0, 0.09, 1.0, 1.0, 1.0, 1.0, 0.11, 0.15, 1.0, 0.09, 1.0, 0.33, 0.88, 0.33, 0.14, 1.0, 0.33, 0.33, 0.14, 1.0, 0.85, 0.12, 0.1, 0.11, 1.0, 0.94, 0.28, 0.14, 0.2, 0.33, 0.21, 1.0, 1.0, 0.33, 0.21, 0.17, 0.14, 0.16, 0.1, 0.25, 1.0, 0.2, 0.14]"
"['lawyer', 'lawyer', 'majority', 'good', 'karnataka', 'good', 'election', 'karnataka', 'alliance', 'deposit', 'influence', 'government', 'stick', 'remainder', 'karnataka', 'karnataka', 'people', 'party', 'machine', 'good', 'lawyer', 'people', 'venture', 'unholy', 'state', 'karnataka', 'hotel', 'good', 'good', 'good', 'good', 'karnataka', 'mock', 'election', 'profit', 'definition', 'hotel', 'karnataka', 'karnataka', 'karnataka', 'lawyer', 'remainder', 'good', 'gesture', 'gesture', 'karnataka', 'remainder', 'hotel', 'profit', 'people', 'good', 'lawyer', 'question', 'lawyer']","['shah', 'legislator', 'majority', 'pull', 'karnataka', 'predict', 'attempt', 'long', 'alliance', 'pressure', 'lure', 'government', 'television', 'mister', 'internal', 'last', 'constituency', 'party', 'assembly', 'deny', 'lawgiver', 'days', 'try', 'unholy', 'state', 'away', 'tape', 'sequester', 'feel', 'provide', 'feel', 'however', 'team', 'position', 'receive', 'accusation', 'shield', 'promptly', 'elsewhere', 'secular', 'engineer', 'bribe', 'arrange', 'recording', 'audio', 'due', 'seating', 'hotel', 'procure', 'sri_lanka_rupee', 'mine', 'head', 'offer', 'maestro']","[0.14, 0.14, 1.0, 0.25, 1.0, 0.14, 0.17, 0.55, 1.0, 0.2, 0.2, 1.0, 0.14, 0.14, 0.27, 0.42, 0.2, 1.0, 0.5, 0.2, 0.17, 0.12, 0.33, 1.0, 1.0, 0.62, 0.17, 0.25, 0.25, 0.2, 0.25, 0.02, 0.17, 0.14, 0.33, 0.17, 0.14, 0.2, 0.9, 0.93, 0.2, 0.11, 0.2, 0.2, 0.2, 0.39, 0.17, 1.0, 0.25, 0.11, 0.2, 0.17, 0.2, 0.14]"
"['trial', 'cruise', 'successful', 'life', 'version', 'successfully', 'defense_mechanism', 'first', 'successfully', 'india', 'regiment', 'inventory', 'team', 'version', 'hour', 'successfully', 'system', 'successfully', 'savings', 'replacement', 'version', 'defense_mechanism', 'technology', 'successfully', 'missile', 'life', 'version', 'extension', 'india', 'successfully', 'hour', 'successfully', 'successfully', 'successfully', 'version', 'successfully', 'system', 'team', 'block', 'station', 'defense_mechanism', 'develop', 'venture', 'successfully', 'version', 'team', 'successfully', 'version', 'scope', 'land', 'station', 'version', 'block', 'already', 'successfully', 'block', 'life', 'replacement']","['trial', 'cruise', 'successful', 'life', 'version', 'successfully', 'defense_mechanism', 'first', 'widen', 'hilo', 'regiment', 'inventory', 'team', 'indian', 'hour', 'compliment', 'launcher', 'hedge', 'savings', 'replacement', 'equipped', 'trajectory', 'technology', 'surface', 'missile', 'capability', 'therefore', 'extension', 'india', 'induct', 'target', 'unite', 'fly', 'compliment', 'incorporate', 'increase', 'system', 'flight', 'seashore', 'aim', 'consequence', 'develop', 'research', 'open_fire', 'mobile', 'administration', 'conduct', 'armed', 'scope', 'cost', 'transport', 'huge', 'photograph', 'already', 'tweet', 'beginning', 'force', 'development']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 0.14, 1.0, 1.0, 1.0, 0.6, 1.0, 0.14, 0.2, 0.25, 1.0, 1.0, 0.63, 0.11, 1.0, 0.2, 1.0, 0.14, 0.07, 1.0, 1.0, 0.25, 0.11, 0.25, 0.25, 0.14, 0.65, 0.2, 1.0, 0.12, 0.14, 0.2, 0.17, 1.0, 0.2, 0.2, 0.65, 0.17, 0.2, 0.9, 1.0, 0.14, 0.33, 0.91, 0.2, 1.0, 0.2, 0.14, 0.12, 0.17]"
"['truck', 'stationary', 'road', 'truck', 'district', 'hospital', 'stationary', 'police', 'admit', 'stationary', 'random-access_memory', 'bad_luck', 'die', 'person', 'stationary', 'kill', 'truck', 'truck', 'person', 'town', 'technical', 'injury', 'include', 'problem', 'case', 'condition', 'serious', 'stationary', 'truck', 'topographic_point', 'details', 'private', 'town', 'person', 'connection', 'station', 'register', 'work_force', 'stationary', 'report', 'road', 'early', 'manner', 'gujarat', 'hours', 'truck', 'due', 'add', 'police', 'person', 'case', 'state', 'details', 'case', 'case', 'stationary', 'people', 'today', 'connection', 'case', 'truck', 'connection', 'truck', 'truck', 'hit']","['truck', 'stationary', 'bus', 'injured', 'district', 'hospital', 'crash', 'police', 'admit', 'travel', 'random-access_memory', 'bad_luck', 'die', 'baby', 'yield', 'kill', 'anticipated', 'broken', 'driver', 'sayda', 'technical', 'injury', 'include', 'problem', 'accident', 'condition', 'serious', 'happen', 'included', 'topographic_point', 'details', 'private', 'town', 'person', 'connection', 'station', 'register', 'work_force', 'hit', 'report', 'road', 'early', 'manner', 'gujarat', 'hours', 'back', 'due', 'add', 'agency', 'official', 'case', 'state', 'news', 'election', 'election', 'update', 'people', 'today', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get']","[1.0, 1.0, 0.14, 0.29, 1.0, 1.0, 0.2, 1.0, 1.0, 0.33, 1.0, 1.0, 1.0, 0.2, 0.17, 1.0, 0.91, 0.22, 0.25, 0.25, 1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 1.0, 0.33, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.39, 1.0, 1.0, 0.33, 0.25, 1.0, 1.0, 0.33, 0.17, 0.17, 0.2, 1.0, 1.0, 0.11, 0.25, 0.88, 0.2, 0.73, 0.37, 0.09]"
"['pakistani', 'boundary_line', 'open_fire', 'resident', 'pakistani', 'misdemeanor', 'texas_ranger', 'international', 'resident', 'formation', 'fire', 'inflict', 'fire', 'weaponry', 'resident', 'pakistani', 'sector', 'menace', 'menace', 'military_personnel', 'outstation', 'pakistani', 'ramadan', 'resident', 'fire', 'plead', 'boundary_line', 'boundary_line', 'mortar', 'revenge', 'tinge', 'side', 'retaliation', 'formation', 'resident', 'pakistani', 'boundary_line', 'motiveless', 'shell', 'weaponry', 'menace', 'formation', 'inflict', 'misdemeanor', 'boundary_line', 'security', 'religion', 'boundary_line', 'menace', 'plead', 'revenge', 'efficaciously', 'formation']","['blast', 'boundary_line', 'open_fire', 'pakistani', 'injure', 'misdemeanor', 'lookout', 'international', 'woman', 'screening', 'hit', 'report', 'destruction', 'footage', 'military_officer', 'let_go_of', 'sector', 'matchwood', 'abdomen', 'police', 'outstation', 'include', 'year', 'stray', 'jet', 'plead', 'already', 'forcefully', 'mortar', 'revenge', 'affect', 'kashmir', 'retaliation', 'people', 'obeche', 'state', 'intermittent', 'motiveless', 'shell', 'bullet', 'foot', 'tax_return', 'rede', 'misdemeanor', 'precautionary', 'security', 'devi', 'normal', 'exchange', 'request', 'revenge', 'efficaciously', 'twelve']","[0.17, 1.0, 1.0, 0.25, 0.17, 1.0, 0.17, 1.0, 0.2, 0.14, 0.12, 0.25, 0.11, 0.14, 0.14, 0.33, 1.0, 0.1, 0.12, 0.33, 1.0, 0.33, 0.2, 0.14, 0.14, 1.0, 0.53, 0.22, 1.0, 1.0, 0.5, 0.17, 1.0, 0.25, 0.11, 0.25, 0.92, 1.0, 1.0, 0.14, 0.09, 0.1, 0.17, 1.0, 0.28, 1.0, 0.17, 0.91, 0.11, 0.33, 1.0, 1.0, 0.1]"
"['fire', 'pakistani', 'resident', 'resident', 'misdemeanor', 'boundary_line', 'topographic_point', 'know', 'boundary_line', 'side', 'pakistani', 'pakistani', 'pakistani', 'fire', 'pakistani', 'weaponry', 'misdemeanor', 'resident', 'menace', 'boundary_line', 'side', 'pakistan', 'pakistani', 'boundary_line', 'boundary_line', 'message', 'pakistani', 'side', 'boundary_line', 'topographic_point', 'weaponry', 'pakistani', 'pakistani', 'resident', 'resident', 'side', 'resident', 'pakistani', 'military_personnel', 'preciseness', 'pakistani', 'misdemeanor']","['circumnavigation', 'crew', 'commanding_officer', 'lieutenant', 'expedition', 'successfully', 'port', 'dream', 'naval', 'cape', 'ramp', 'stagger', 'make_bold', 'ocean_trip', 'sail', 'earth', 'navigation', 'military_officer', 'vessel', 'large', 'island', 'goa', 'traverse', 'south', 'multiple', 'tax_return', 'reach', 'zealand', 'single-handed', 'stopover', 'sailboat', 'round', 'rush', 'louis', 'lieutenant', 'equator', 'drake', 'cap', 'board', 'good', 'steer', 'solo']","[0.11, 0.12, 0.12, 0.1, 0.12, 0.21, 0.25, 0.12, 0.3, 0.17, 0.25, 0.2, 0.25, 0.1, 0.2, 0.11, 0.12, 0.14, 0.1, 0.39, 0.17, 0.17, 0.2, 0.98, 0.93, 0.14, 0.33, 0.14, 0.54, 0.33, 0.12, 0.25, 0.25, 0.14, 0.1, 0.17, 0.17, 0.2, 0.14, 0.14, 0.25, 0.17]"
"['virus', 'disease', 'infection', 'world', 'health', 'team', 'clinical', 'death', 'presentation', 'encephalitis', 'reportedly', 'animal', 'proctor', 'situation', 'team', 'wake', 'wake', 'serious', 'due', 'stairs', 'case', 'scope', 'union', 'direct', 'cardinal', 'visit', 'director', 'virus', 'justify', 'haste', 'pig', 'asymptomatic', 'vaccine', 'supportive', 'situation', 'case', 'virus', 'watchfulness', 'haste', 'intensive', 'presentation', 'wake', 'state', 'world', 'state', 'world', 'team', 'center', 'virus', 'presentation', 'virus', 'visit', 'novice', 'virus', 'consultation', 'district', 'capable', 'keep', 'virus', 'primary', 'world', 'contact', 'world', 'cause', 'care', 'review', 'person', 'direction', 'case', 'domestic', 'virus', 'condition', 'believe', 'necessitate']","['virus', 'disease', 'infection', 'world', 'health', 'national_climatic_data_center', 'clinical', 'death', 'presentation', 'encephalitis', 'reportedly', 'animal', 'proctor', 'situation', 'team', 'term', 'wake', 'serious', 'due', 'letter', 'spread', 'scope', 'union', 'direct', 'cardinal', 'visit', 'director', 'zoonotic', 'justify', 'haste', 'pig', 'asymptomatic', 'vaccine', 'supportive', 'mortality', 'outbreak', 'acute', 'watchfulness', 'killing', 'intensive', 'clasp', 'incorporate', 'state', 'mister', 'state', 'protocol', 'panchayat', 'center', 'asleep', 'aid', 'rare', 'intervention', 'novice', 'deadly', 'consultation', 'district', 'capable', 'keep', 'fast', 'primary', 'rate', 'contact', 'image', 'cause', 'care', 'review', 'doctor', 'direction', 'cause', 'domestic', 'representational', 'condition', 'believe', 'necessitate']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 1.0, 1.0, 0.12, 0.2, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.36, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.12, 0.33, 0.24, 1.0, 0.17, 1.0, 0.17, 0.25, 1.0, 0.1, 1.0, 0.12, 0.2, 1.0, 0.55, 0.25, 0.96, 0.17, 1.0, 0.03, 1.0, 1.0, 1.0, 1.0, 0.29, 1.0, 0.17, 1.0, 0.12, 1.0, 1.0, 1.0, 0.17, 1.0, 0.2, 1.0, 0.91, 1.0, 1.0, 1.0]"
"['pakistani', 'open_fire', 'location', 'blast', 'artillery', 'neck', 'heavy', 'force', 'location', 'heavy', 'preciseness', 'retaliation', 'open_fire', 'military_personnel', 'formation', 'texas_ranger', 'area', 'location', 'open_fire', 'security', 'losings', 'heavy', 'force', 'days', 'cavalryman', 'coerce', 'open_fire', 'artillery', 'retaliation', 'open_fire', 'inflict', 'pakistan', 'location', 'military_personnel', 'open_fire', 'heavy', 'location', 'sunday', 'heavy', 'artillery', 'heavy', 'heavy', 'retaliation', 'heavy', 'surround', 'footage', 'motiveless', 'state', 'lookout', 'heavy', 'heavy', 'location', 'heavy', 'open_fire', 'footage', 'heavy', 'plead', 'texas_ranger', 'heavy', 'unit_of_measurement', 'open_fire', 'heavy', 'state', 'location', 'open_fire', 'open_fire', 'location', 'heavy']","['pakistani', 'open_fire', 'boundary_line', 'blast', 'rocket', 'neck', 'heavy', 'force', 'chicken', 'kill', 'preciseness', 'harvest', 'open_fire', 'military_personnel', 'target', 'texas_ranger', 'area', 'position', 'highly', 'security', 'losings', 'revenge', 'force', 'season', 'military_officer', 'coerce', 'strategic', 'projectile', 'mischief', 'eighteen', 'inflict', 'pakistan', 'chicken', 'force', 'forcefully', 'fly', 'bunker', 'friday', 'get_down', 'mortar', 'expect', 'see', 'infiltration', 'prevent', 'surround', 'camera', 'motiveless', 'state', 'guard', 'hit', 'look', 'structure', 'react', 'white', 'footage', 'fly', 'request', 'inspector', 'react', 'kilometer', 'paramilitary', 'cause', 'state', 'menace', 'black', 'indian', 'side', 'get']","[1.0, 1.0, 0.2, 1.0, 0.14, 1.0, 1.0, 1.0, 0.1, 0.33, 1.0, 0.11, 1.0, 1.0, 0.11, 1.0, 1.0, 0.33, 0.11, 1.0, 1.0, 0.25, 1.0, 0.25, 0.2, 1.0, 0.77, 0.12, 0.12, 0.42, 1.0, 1.0, 0.1, 0.5, 0.22, 0.25, 0.11, 0.2, 0.33, 0.25, 0.2, 0.25, 0.11, 0.33, 1.0, 0.2, 1.0, 1.0, 0.33, 0.2, 0.25, 0.2, 0.25, 0.43, 1.0, 0.25, 0.33, 0.25, 0.25, 0.25, 0.06, 0.25, 1.0, 0.17, 0.11, 0.59, 0.33, 0.33]"
"['incrimination', 'state', 'congress', 'state', 'shah', 'state', 'east', 'party', 'east', 'incrimination', 'east', 'come', 'independence', 'addition', 'state', 'independence', 'head', 'northeast', 'east', 'east', 'east', 'state', 'incrimination', 'east', 'alliance', 'burden', 'east', 'east', 'slowdown', 'head', 'incrimination', 'contribution', 'east', 'address', 'come', 'northeast', 'east', 'east', 'time', 'east', 'east', 'state', 'state', 'east', 'government', 'east', 'addition', 'slowdown', 'slowdown', 'east', 'northeast', 'independence', 'merchandise', 'east', 'contribution', 'post', 'time', 'addition', 'east', 'incrimination', 'east', 'east', 'east', 'slowdown', 'post', 'addition', 'east', 'head', 'east', 'east', 'tribe', 'head']","['claim', 'manipur', 'congress', 'goa', 'shah', 'karnataka', 'individual', 'party', 'large', 'claim', 'form', 'step', 'resignation', 'mandate', 'state', 'majority', 'governor', 'trust', 'right', 'bite', 'raucous', 'portray', 'jeer', 'induce', 'alliance', 'precedent', 'defile', 'miss', 'coercion', 'horse', 'definition', 'bribery', 'opposite', 'mock', 'come', 'mister', 'easy', 'form', 'reverse', 'dramatic', 'smaller', 'state', 'state', 'precisely', 'government', 'intense', 'option', 'command', 'trading', 'lock', 'interest', 'surprise', 'hotel', 'unable', 'undertaking', 'direction', 'defeat', 'numbers', 'invite', 'criticism', 'make', 'constitutional', 'short', 'election', 'side', 'minutes', 'new', 'consequence', 'form', 'show', 'peoples', 'lawgiver']","[0.12, 0.5, 1.0, 0.5, 1.0, 0.5, 0.95, 1.0, 0.56, 0.12, 0.25, 0.33, 0.17, 0.1, 1.0, 0.11, 0.25, 0.12, 0.91, 0.2, 0.83, 0.25, 0.11, 0.2, 1.0, 0.14, 0.17, 0.33, 0.12, 0.08, 0.14, 0.12, 0.93, 0.2, 1.0, 0.09, 0.21, 0.25, 0.25, 0.87, 0.04, 1.0, 1.0, 0.86, 1.0, 0.46, 0.09, 0.17, 0.12, 0.17, 0.11, 0.17, 0.17, 0.81, 0.2, 0.14, 0.2, 0.1, 0.2, 0.12, 0.33, 0.71, 0.4, 0.14, 0.17, 0.1, 0.41, 0.12, 0.25, 0.25, 0.2, 0.33]"
"['tunnel', 'region', 'undertaking', 'bidirectional', 'connection', 'region', 'long', 'birth', 'connection', 'kilometer', 'connectivity', 'birth', 'celebration', 'inaugurate', 'base_on_balls', 'family', 'state', 'electricity', 'bidirectional', 'independence', 'tunnel', 'family', 'buddhist', 'tunnel', 'state', 'connection', 'bidirectional', 'undertaking', 'tunnel', 'connection', 'religious', 'undertaking', 'close', 'tunnel', 'connectivity', 'cross', 'base_on_balls', 'bidirectional', 'tunnel', 'connection', 'form', 'connectivity', 'connectivity', 'bidirectional', 'worth', 'connection', 'stay', 'bidirectional', 'region']","['tunnel', 'kashmir', 'autopsy', 'bidirectional', 'ballad', 'rock', 'long', 'beginning', 'foundation', 'roentgen', 'connectivity', 'birth', 'celebration', 'inaugurate', 'visit', 'mahayana', 'lhasa', 'hydroelectricity', 'educate', 'agitation', 'holistic', 'buddhism', 'scholar', 'fantastic', 'tibet', 'lanthanum', 'please', 'work', 'centennial', 'wage', 'religious', 'healthcare', 'close', 'agricultural', 'scope', 'cross', 'base_on_balls', 'help', 'warm', 'respects', 'originate', 'today', 'voice', 'bear', 'day', 'cut', 'stay', 'participate', 'path']","[1.0, 0.2, 0.2, 1.0, 0.11, 0.17, 1.0, 0.5, 0.33, 0.14, 1.0, 1.0, 1.0, 1.0, 0.12, 0.14, 0.17, 0.5, 0.2, 0.17, 0.86, 0.17, 0.2, 0.93, 0.2, 0.14, 0.25, 0.5, 0.32, 0.11, 1.0, 0.25, 1.0, 0.27, 0.2, 1.0, 1.0, 0.25, 0.15, 0.17, 0.33, 0.17, 0.2, 0.25, 0.2, 0.17, 1.0, 0.25, 0.25]"
